agenda,kategori_harian_id,user_id,status,detail_kerja,poin,date
sekat ruangan cibereum,,2.0,Selesai,pasang gypsum,2.0,2025-02-07
pasang banner,3.0,2.0,Selesai,pasang banner himbauan nasihat produksi tepung,2.0,2025-02-07
sekat ruangan cibereum,,2.0,Selesai,Pengomponan partisi,2.0,2025-02-07
meeting HRD,8.0,,Selesai,meeting di hrd,2.0,2025-02-07
pengecekan selokan TSP,,,Selesai,pengecekan bak kontrol pembuangan air setelah perojokan,2.0,2025-02-07
pengecekan selokan TSP,,,Selesai,pengangkatan pasir/kotoran di bak kontrol,2.0,2025-02-07
pemasangan wastafel poultry,3.0,,Selesai,pemasangan rak/meja cuci tangan di area produksi ayam,2.0,2025-02-07
pengecekan jalur air poultry,3.0,,Selesai,"pengecekan toren air,keran,dll",2.0,2025-02-07
LIBUR,,15.0,,LIBUR,0.0,2025-02-08
LIBUR,,15.0,,LIBUR,0.0,2025-02-08
LIBUR,,15.0,,LIBUR,0.0,2025-02-08
LIBUR,,15.0,,LIBUR,0.0,2025-02-08
LIBUR,,15.0,,LIBUR,0.0,2025-02-08
LIBUR,,15.0,,LIBUR,0.0,2025-02-08
LIBUR,,15.0,,LIBUR,0.0,2025-02-08
LIBUR,,15.0,,LIBUR,0.0,2025-02-08
LIBUR,,15.0,,LIBUR,0.0,2025-02-08
Pemasangan pembatas parkir,3.0,9.0,Selesai,pemasangan pembatas parkiran di kantor bandung ,2.0,2025-02-08
Pengawasan proyek perapihan yang di lakukan oleh vendor devloper,,9.0,Selesai,pengawasan pengecetan proyek ,2.0,2025-02-08
Monitoring group komplen,3.0,9.0,Selesai,bales chat yang masuk ke group komplen maupun request,2.0,2025-02-08
Koordinasi sama tim di Bogor,3.0,9.0,Selesai,koordinasi tentang pekerjaan yang ada di bogor ,2.0,2025-02-08
koordinasi sama vendor ,,9.0,Selesai,koordinasi sama vendor terkait kebutuhan renovasi kantor bandung ,2.0,2025-02-08
Update spreadsheet Waiting List dan Data Maintenance,3.0,9.0,Selesai,update pekerjaan harian teknisi yang sudah selesai dan masih terpending ,2.0,2025-02-08
Monitoring  General Cleaning di kantor TSP,1.0,17.0,Selesai,GC di ruangan Dir'op,2.0,2025-02-08
Kordinasi dengan Tim Promosi,3.0,17.0,Selesai,Kordinasi untuk pembuatan stiker Himbauan untuk kamar mandi dan dapur,2.0,2025-02-08
KOrdinasi dengan TIm OB ,3.0,17.0,Selesai,Kordinasi terkait pengantaran Berkas dan Barang Utuk RND dan HRD,2.0,2025-02-08
UPdate Data Di spredsheet,3.0,17.0,Selesai,UPdate data ceklisan OB dan CS,2.0,2025-02-08
Monitoring Grup OB dan CS,3.0,17.0,Selesai,"Pengecekan Kerusakan,kebersihan dan kebutuhan kantor",2.0,2025-02-08
Backup di Kantor BRP,3.0,17.0,Selesai,Backup shift siang di kantor BRP,2.0,2025-02-08
pemasangan keramik ,3.0,1.0,Selesai,pembongkaran keramik lama ,2.0,2025-02-08
pemasangan keramik ,3.0,1.0,Selesai,pembuatan acian untuk pemasangan keramik ,2.0,2025-02-08
pemasangan keramik ,3.0,1.0,Selesai,pemasangan keramik ,2.0,2025-02-08
pemasangan keramik ,3.0,1.0,Selesai,finishing ,2.0,2025-02-08
LIBUR,3.0,2.0,Belum Selesai,LIBUR,0.0,2025-02-08
LIBUR,3.0,2.0,Belum Selesai,LIBUR,0.0,2025-02-08
LIBUR,3.0,2.0,Belum Selesai,LIBUR,0.0,2025-02-08
LIBUR,3.0,2.0,Belum Selesai,LIBUR,0.0,2025-02-08
LIBUR,3.0,2.0,Belum Selesai,LIBUR,0.0,2025-02-08
LIBUR,3.0,,Belum Selesai,LIBUR,0.0,2025-02-08
pemasangan keramik ,3.0,,Selesai,pembongkaran keramik lama ,2.0,2025-02-08
pemasangan keramik ,3.0,,Selesai,pembuatan acian untuk pemasangan keramik ,2.0,2025-02-08
pemasangan keramik ,3.0,,Selesai,pemasangan keramik ,2.0,2025-02-08
pemasangan keramik ,3.0,,Selesai,finishing ,2.0,2025-02-08
koordinasi spv busdev,1.0,15.0,Selesai,renovasi ex holding cikarang,2.0,2025-02-10
koordinasi dengan poultry,1.0,15.0,Selesai,chiller bermasalah dan penanggulangan hama(tikus) yang masuk ke area produksi,2.0,2025-02-10
pengecekann mesin coldstorage cibereum,1.0,15.0,Selesai,cek mesin cs cibereum yang rusak setelah di perbaiki,2.0,2025-02-10
update spreadsheet,1.0,15.0,Selesai,"jobdesk Harian,data maintenance",2.0,2025-02-10
inspeksi cibereum,2.0,15.0,Selesai,pengecekan area dari cleaning dan perbaikan,2.0,2025-02-10
inspeksi head office,2.0,15.0,Selesai,pengecekan area dari cleaning dan perbaikan,2.0,2025-02-10
koordinasi dengan spv poultry,,15.0,Selesai,pengukuran ulang gudang bumbu,2.0,2025-02-10
monitoring group komplen,3.0,9.0,Selesai,bales chat group komplen ,2.0,2025-02-10
koordinasi sama tim di bogor ,3.0,9.0,Selesai,korrdinasi kerjaan yang di lakukan oleh tim teknisi,2.0,2025-02-10
pemasagan stiker,,9.0,Selesai,pemasangan stiker di kantor kemitraan ,2.0,2025-02-10
pengecekan tim di bandug,1.0,9.0,Selesai,pengeckan kerjaan yang di lakukan tim teknisi bandung,2.0,2025-02-10
koordinasi ke spv semarang,3.0,9.0,Selesai,koordinasi tetang pekerjaan pemasangan kanopi,2.0,2025-02-10
revisi gambar dan rab,,9.0,Progres,masih membuat detaill pekerjaan,0.0,2025-02-10
koordinasi ke hrd ,3.0,9.0,Selesai,koordinasi ke hrd terkait absen ,2.0,2025-02-10
koordinasi sama pic humas ,3.0,9.0,Selesai,koorinasi dn pengecekan rpa ,2.0,2025-02-10
koordinasi sama tim vendor ,,9.0,Selesai,koordinasi tetang pekerjaan renovasi,2.0,2025-02-10
backup Cibereum cs,3.0,17.0,Selesai,backup Cibereum cs,2.0,2025-02-10
backup Cibereum cs,3.0,17.0,Selesai,backup Cibereum cs,2.0,2025-02-10
backup Cibereum cs,3.0,17.0,Selesai,backup Cibereum cs,2.0,2025-02-10
backup Cibereum cs,3.0,17.0,Selesai,backup Cibereum cs,2.0,2025-02-10
backup Cibereum cs,3.0,17.0,Selesai,backup Cibereum cs,2.0,2025-02-10
backup Cibereum cs,3.0,17.0,Selesai,backup Cibereum cs,2.0,2025-02-10
backup Cibereum cs,3.0,17.0,Selesai,backup Cibereum cs,2.0,2025-02-10
backup Cibereum cs,3.0,17.0,Selesai,backup Cibereum cs,2.0,2025-02-10
backup Cibereum cs,3.0,17.0,Selesai,backup Cibereum cs,2.0,2025-02-10
pergantia baut mesin,3.0,2.0,Selesai,perbaikan baut mesin yang rusak ,2.0,2025-02-10
penyambungan kabel cctv,3.0,2.0,Selesai,penyambungan kabel cctv di ciberum,2.0,2025-02-10
pembersihan ,3.0,,Selesai,pembersihn jalur air,2.0,2025-02-10
pengecekan ac,3.0,,Selesai,pengecekan ac di brp ,2.0,2025-02-10
pengukuran ruang bumbu,3.0,,Selesai,,2.0,2025-02-10
update spreadsheet,1.0,15.0,Selesai,"jobdesk Harian,data maintenance",2.0,2025-02-11
inspeksi TSP,2.0,15.0,Selesai,pengecekan area dari cleaning dan perbaikan,2.0,2025-02-11
Koordinasi dengan PLN ,1.0,15.0,Selesai,pemadaman listrik PLN di kantor FINANCE,2.0,2025-02-11
pembuatan RAB gudang bandung,1.0,15.0,Selesai,monitoring team pembuatan RAB,2.0,2025-02-11
koordinasi spv busdev,1.0,15.0,Selesai,penjadwalan cuci AC ruangan busdev 2 unit dikerjakan sabtu,2.0,2025-02-11
koordinasi spv warehouse,1.0,15.0,Selesai,jadwal cuci AC cibereum 2 dan perbaikan pintu,2.0,2025-02-11
koordinasi humas,,15.0,Progres,terkait portal HO,2.0,2025-02-11
Pengukuran ulang sekat ruangan admin,,15.0,Progres,Pengukuran ulang sekat ruangan admin,2.0,2025-02-11
koordinasi dengan tim teknisi bogor ,3.0,9.0,Selesai,koordinasi pengajuan dan kerjaan teknisi bogor ,2.0,2025-02-11
koordiansi sama Hrd ,3.0,9.0,Selesai,koordinasi absensi di talenta ,2.0,2025-02-11
revisi gambar dan RAB,,9.0,Selesai,revisi gambar dan rab gudang bandung ,2.0,2025-02-11
update spreatsheat,3.0,9.0,Selesai,update data waiting list dan kerjaan tim ,2.0,2025-02-11
gambar 3d,,9.0,Progres,revisi dan pembuatan gambar skatan ruang admin yang baru ditsp,2.0,2025-02-11
pembuatan gambar 3D ,,9.0,Progres,revisi pembuatan gambar 3D portal di kantor HO ,2.0,2025-02-11
pembersihan toren  mess SM,1.0,9.0,Selesai,ngasih arahan terkait kerjaan di mess SM dan pengecekan pekerjaan,2.0,2025-02-11
kordinasi sdengan asset,3.0,9.0,Selesai,koordinasi pengajuan keperluan mess sm ,2.0,2025-02-11
pembersihan kebun puing dimess SM,1.0,9.0,Selesai,ngasih arahan terkait kerjaan di mess SM dan pengecekan pekerjaan,2.0,2025-02-11
koordinasi dengan kemitraan bandung,3.0,9.0,Selesai,koordinsi tentang kerjaan yang akan di lakukan teknisi bandung di kantor kemitraan ,2.0,2025-02-11
Kordinasi dengan tim Aset,3.0,17.0,Selesai,"Serah Terima barang,lampu 2 pcs (1 bekas holding untuk office cibereum),heandsoap 1 drgn,Gelas 1/2 lusin,",2.0,2025-02-11
Kordinasi dengan Admin,3.0,17.0,Selesai,"Pengajuan Barang gas lpg 5,5 kg,lampu LED Panel Light,lap Handuk ,pakan ikan,aquashafe,mesin filter 5200 L,Lampu 25 wat untuk lorong kantor HO.",2.0,2025-02-11
Kordinasi dengan TIM Ob dan div lain,3.0,17.0,Selesai,"Penitipan barang,Ayam untuk finance,Cat untuk maintenance TSP",2.0,2025-02-11
Monitoring grup Cs dan OB,3.0,17.0,Selesai,Monitoring Pengerjaan TIM OB dan CS,2.0,2025-02-11
Pengecekan Area kantor TSP,3.0,17.0,Selesai,"Kebersihan,Kerapihan,Kebutuhan dan Kerusakan Kantor",2.0,2025-02-11
Pengecekan Area kantor BRP,3.0,17.0,Selesai,"Kebersihan,Kerapihan,Kebutuhan dan Kerusakan Kantor",2.0,2025-02-11
Pengecekan Area kantor HO ,3.0,17.0,Selesai,"Kebersihan,Kerapihan,Kebutuhan dan Kerusakan Kantor,mengecek pengerjaan selokan",2.0,2025-02-11
Kordinasi dengan Security Perumahan BRP,3.0,17.0,Selesai,"Kebersihan,Kerapihan,Kebutuhan dan Kerusakan Kantor",2.0,2025-02-11
Pengeckan Area kantor Cibeureum,3.0,17.0,Selesai,"Kebersihan,Kerapihan,Kebutuhan dan Kerusakan Kantor,mengecek pengerjaan Kebersihan Area Mesin CS,Penjadwalan General Cleaning",2.0,2025-02-11
Update spredsheat,3.0,17.0,Selesai,UPdate data Ceklisan TIM OB dan CS,2.0,2025-02-11
pengukuran ,3.0,1.0,Selesai,Pengukuran plat bordes utk depan pintu ciler,2.0,2025-02-11
Pemasangan tirai blas,3.0,1.0,Selesai,pembongkaran yang lama ,2.0,2025-02-11
Perbaikan mesin setim,3.0,1.0,Selesai,Perbaikan mesin setim,2.0,2025-02-11
perbaikan mesin,3.0,2.0,Selesai,Perbaikan mesin F yg DKASSET1034 pulinya kendor,2.0,2025-02-11
perbaikan mesin,3.0,2.0,Selesai,pembukaan pully dan pemangan baru ,2.0,2025-02-11
perbaiakn roll kabel ,3.0,2.0,Selesai,Perbaikan kabel rol produksi 2 pcs,2.0,2025-02-11
perbaikan kursi ,3.0,2.0,Selesai,Perbaikann kursi yg patah dioffice cibereum,2.0,2025-02-11
perbaikan mesin,3.0,2.0,Selesai,Lanjut perbaikan puli baudnya patah dimesin D DKASSET 1035,2.0,2025-02-11
perbaikan mesin,3.0,2.0,Selesai,pembukaan pully dan pemangan baru ,2.0,2025-02-11
Pencopotan dudukan cctv selesai,3.0,,Selesai,Pencopotan dudukan cctv selesai,2.0,2025-02-11
perkitan trya kertas,3.0,,Selesai,"Bismillah, perakitan tray kertas di ruang finance sebelum dan sesudah/selesai",2.0,2025-02-11
perbaikan sleding ,3.0,,Selesai,"Bismillah, perbaikan pintu sleding ruang dir'op yang macet, sudah lancar kembali sebelum dan sesudah perbaikan/selesai",2.0,2025-02-11
pengecetan ,3.0,,Selesai,perbaikan/perapihan tembok pintu ruang dir'op selesai,2.0,2025-02-11
pengecetan ,3.0,,Selesai,pengelupasan cat lama ruang dirops,2.0,2025-02-11
update spreadsheet,1.0,15.0,Selesai,"jobdesk Harian,data maintenance",2.0,2025-02-12
inspeksi CIBEREUM 1 dan 2,2.0,15.0,Selesai,pengecekan area dari cleaning dan perbaikan,2.0,2025-02-12
Koordinasi dengan PLN ,1.0,15.0,Selesai,Followup terkait naik daya stokis katulampa,2.0,2025-02-12
perbaikan mesin tepung A,1.0,15.0,Selesai,Kendala ada di bagian puli yg sudah pada aus atau habis dikarenakan dudukan mesin dan girblok tidak kuat/goyang,2.0,2025-02-12
perbaikan mesin tepung E,1.0,15.0,Selesai,Pengelasan dudukan mesin dinamo yg goyang di akibatkan tidak adanya baut kuncian mesin,2.0,2025-02-12
mediasi dengan warga BUBULAK,8.0,15.0,Selesai,KESEPAKATAN PORTAL JALAN JATMIKA,2.0,2025-02-12
Koordinasi poultry,8.0,15.0,Selesai,"mesin cs kiri,himbauan portal jatmika",2.0,2025-02-12
Lanjut revisi gambar gudang bandung ,,9.0,Progres,revisi gambar ,2.0,2025-02-12
3D gambar ruang admin ,,9.0,Progres,pembuatan ruang admin di kantor tsp,2.0,2025-02-12
qc pemasangan teron di rpa ,1.0,9.0,Selesai,Pengecekan dan pemasangan toren diRPA bandung,2.0,2025-02-12
koordinasi dengan aset,3.0,9.0,Selesai,koordinasi pengajuan barang ,2.0,2025-02-12
update spreadsheet,3.0,9.0,Selesai,update data waiting list dan kerjaan tim ,2.0,2025-02-12
monitorig group komplen,3.0,9.0,Selesai,membalas chat yang masuk ke wa terkait komplen dan req,2.0,2025-02-12
"briefing security, teknisi, OB",1.0,9.0,Selesai,pengarahan penerapan SOP,2.0,2025-02-12
koordinasi sama vendor,3.0,9.0,Selesai,koordinasi sama vendor tekait perubahan gambar ,2.0,2025-02-12
pembuatan RAB gudang bandung ,3.0,9.0,Progres,pembuatan ulang RAB gudang bandung ,2.0,2025-02-12
koordinasi dengan tim teknisi di bogor ,3.0,9.0,Selesai,koordinasi kerjaan sama tim teknisi di bogor ,2.0,2025-02-12
Kordinasi dengan Admin,3.0,17.0,Selesai,"kordinasi Update Pengajuan Barang yang sudah diajukan,dan pengajuan  sendok ",2.0,2025-02-12
Kordinasi dengan Tim Aset,3.0,17.0,Selesai,Kordinasi penyimpanan Barang Bekas Holding di Cibeureum,2.0,2025-02-12
Kordinasi dengan TIM OB dan Div lain ,3.0,17.0,Selesai,Kordinasi Terkait pengantaran Berkas dan Barang,2.0,2025-02-12
Pengecekan Area Kantor TSP,3.0,17.0,Selesai,"Kebersihan,Kerapihan,Kebutuhan dan Kerusakan KantorPengecekan ",2.0,2025-02-12
Update data Spredshet,3.0,17.0,Selesai,update ceklisan ob dan Cs,2.0,2025-02-12
Breifing denngan Tim OB dan CS,3.0,17.0,Selesai,Breifing Rutin,2.0,2025-02-12
Pengecekan Area Kantor BRP,3.0,17.0,Selesai,"Kebersihan,Kerapihan,Kebutuhan dan Kerusakan KantorPengecekan ",2.0,2025-02-12
Kordinasi dengan Div lain,3.0,17.0,Selesai,Kordinasi dengan HDR untuk konsumsi meeting,2.0,2025-02-12
Kordinasi dengan Security HO ,3.0,17.0,Selesai,Kordinasi untuk menghimbau driver RPA yang menggunakan ganjal batu dan penadah limbah untuk dirapihkan Kembali karena banyak batu yang masuk ke selokan,2.0,2025-02-12
perbaikan mesin,3.0,1.0,Selesai,Perbaikan mesin E tepung,2.0,2025-02-12
perbaikan mesin,3.0,1.0,Selesai,engelasan dudukan mesin dinamo yg goyang di akibatkan tidak adanya baut kuncian mesin menyebabkan seringnya merusak puli dan menjadu aus,2.0,2025-02-12
perbaikan mesin,3.0,1.0,Selesai,Perbaikan mesin tepung A,2.0,2025-02-12
perbaikan mesin,3.0,1.0,Selesai,Benerin mesin stim,2.0,2025-02-12
perbaikan mesin,3.0,2.0,Selesai,Pengencangan mesin dan girblok,2.0,2025-02-12
Pembersihan ac digudang baruu,3.0,2.0,Selesai,Pembersihan ac digudang baruu,2.0,2025-02-12
Pembersihan in door ac digudang baru,3.0,2.0,Selesai,Pembersihan in door ac digudang baru,2.0,2025-02-12
perbaikan kursi,3.0,,Selesai,"perbaikan roda kursi yang patah, di ruang div. Stokis sebelum dan sesudah penggantian/selesai",2.0,2025-02-12
perbaikan kursi,3.0,,Selesai,"Perbaikan kursi di ruang div, stokis selesai",2.0,2025-02-12
"  rak arsip div,admin",3.0,,Selesai,"melanjutkan skatan  rak arsip div,admin",2.0,2025-02-12
update spreadsheet,1.0,15.0,Selesai,"jobdesk Harian,data maintenance",2.0,2025-02-13
Koordinasi dengan PLN ,1.0,15.0,Selesai,Followup terkait naik daya stokis semarang,2.0,2025-02-13
koordinasi manager area jateng,1.0,15.0,Selesai,renovasi ex stokis semarang,2.0,2025-02-13
koordinasi vendor AC,1.0,15.0,Selesai,general cleaning seluruh AC kantor,2.0,2025-02-13
koordinasi vendor timbangan,1.0,15.0,Selesai,service timbangan digital poultry,2.0,2025-02-13
survey gudang,8.0,15.0,Selesai,cek lokasi dan maping area ,2.0,2025-02-13
koordinasi PO finance,1.0,15.0,Selesai,"pengisian token,pembayaran non taglis pln,pembelian material kebutuhan service",2.0,2025-02-13
koordinasi vendor mesin chiller,2.0,15.0,Progres,monitoring compressor mesin cibereummm yang rusak ,2.0,2025-02-13
koodrinasi bersama tim teknisi bogor ,3.0,9.0,Selesai,koordinasi terkait pekerjaan ,2.0,2025-02-13
koordinasi ke tim asset ,3.0,9.0,Selesai,koordinasi terkait pengajuan dan mennanyakan stok ,2.0,2025-02-13
pembuatan gambaer 3D,,9.0,Selesai,pembuatan gambar 3d gudang bandung ,2.0,2025-02-13
pembuatan RAB ,,9.0,Selesai,pembuatan rab gudang bandung ,2.0,2025-02-13
koordinasi tim finace ,3.0,9.0,Selesai,koordinasi pembelanjaan mess SM,2.0,2025-02-13
koordinasi sama vendor ,3.0,9.0,Selesai,koordinasi terkait perubahan gambar ,2.0,2025-02-13
koordinasi sama kantor kemitraan bandung,3.0,9.0,Selesai,kordinasi terkait perbaikan dan pemasangan stiker kaca,2.0,2025-02-13
koodrinasi bersama tim teknisi bandung ,1.0,9.0,Selesai,koordinasi terkait pekerjaan ,2.0,2025-02-13
pemasangan stiker di kantor kemitraan ,3.0,9.0,Selesai,pemasnagan stiker kaca di kantor kemitraan bandung ,,2025-02-13
Kordinasi dengan Admin,3.0,17.0,Selesai,"kordinasi terkait pengajuan kopi nescafe,dan pencairan uang gas lpg 5,5",2.0,2025-02-13
Kordinasi dengan Tim Aset,3.0,17.0,Selesai,"serah terima Barang lampu 4 pcs,Bayy fresh 2,prostek 2,panci 18 Cm",2.0,2025-02-13
Kordinasi dengan TIM OB dan Div lain ,3.0,17.0,Selesai,"Pengantaran Berkas dan Barang tepung dan sambal untuk pak gianto,sampel Ayam untuk RND",2.0,2025-02-13
Membantu tim Humas,3.0,17.0,Selesai,Pembagian nasi Box untuk Warga di Cibeureum,2.0,2025-02-13
Membuat List Perawatan Aquarium ,3.0,17.0,Selesai,Perawatan Aquarium di kantor Tsp,2.0,2025-02-13
Update data spredshet,3.0,17.0,Selesai,update ceklisan ob dan Cs,2.0,2025-02-13
Kordinasi dengan Admin finance ,3.0,17.0,Selesai,Kordinasi Terkait LPJ,2.0,2025-02-13
Pengecekan Area Kantor TSP,3.0,17.0,Selesai,"Kebersihan,Kerapihan,Kebutuhan dan Kerusakan Kantor ",2.0,2025-02-13
Kordinasi dengan PO Finance,3.0,17.0,Selesai,Kordinasoi terkait Returan bracket botol handsoap,2.0,2025-02-13
perbaiakan lampu ,3.0,1.0,Selesai,Perbaikan lampu jalan,2.0,2025-02-13
pesangan lampu ,3.0,1.0,Selesai,Pemasangan lampu AREA CS ,2.0,2025-02-13
pesangan lampu ,3.0,1.0,Selesai,Pemasangan lampu area blaz,2.0,2025-02-13
pesangan lampu ,3.0,1.0,Selesai,pemasnagn lampu area produksi ,2.0,2025-02-13
pesangan lampu ,3.0,1.0,Belum Selesai,,0.0,2025-02-13
pengecekan ac,3.0,2.0,Selesai,pengecekan ac diruangan produksi diho,2.0,2025-02-13
perbaikan pintu ,3.0,2.0,Selesai,Benerin ensel pintu diproduksi yg copot,2.0,2025-02-13
perbaikan cctv,3.0,2.0,Selesai,Perbaikan dan pemindahkam cctv ditempt looding,2.0,2025-02-13
pemasangan lemari kaca ,3.0,,Selesai,"Bismillah, proses pemasangan jendela kaca rak arsip",2.0,2025-02-13
perbaikan pintu ,3.0,,Selesai,Benerin pintu blast,2.0,2025-02-13
pengecekan ac ,3.0,,Selesai,"Bismillah, pengecekan AC di ruang admin",2.0,2025-02-13
perbaikan pintu ,3.0,,Selesai,pemasangan liss pintu sleding  di ruang dir'op,2.0,2025-02-13
cctv ,3.0,,Selesai,Bismillah pemasangan cctv di ruang finance,2.0,2025-02-13
pemasnagan replektor ac,3.0,,Selesai,pemasangan replektor di ruang finance,2.0,2025-02-13
update spreadsheet,1.0,15.0,Selesai,"jobdesk Harian,data maintenance,Timeline ",2.0,2025-02-14
Koordinasi dengan PLN ,1.0,15.0,Selesai,Followup terkait naik daya stokis semarang,2.0,2025-02-14
Cek Laporan pertanggung jawaban,1.0,15.0,Selesai,pengecekan LPJ,2.0,2025-02-14
koordinasi vendor AC,1.0,15.0,Selesai,general cleaning AC di TSP,2.0,2025-02-14
koordinasi vendor timbangan,1.0,15.0,Selesai,"service timbangan digital poultry,dan bon pembayaran",2.0,2025-02-14
koordinasi PO finance,1.0,15.0,Selesai,"pengisian token,pembayaran non taglis pln,pembelian material kebutuhan service",2.0,2025-02-14
briefing team teknisi ,2.0,15.0,Selesai,skema weekend,2.0,2025-02-14
koordinasi dengan tim  tekisi bandung ,3.0,9.0,Selesai,koordinasi dengan tim teknisi tentang pekerjaan dan pengajuan,2.0,2025-02-14
gambar denah aliran air di tsp,3.0,9.0,Selesai,gambar 3d aliran air di tsp ,2.0,2025-02-14
koordinasi dengan vendor ,3.0,9.0,Selesai,koordinasi dengan vendor terkait pekerjaan hari senin ,2.0,2025-02-14
survei matrial ,3.0,9.0,Selesai,survei bersama kang aldi untuk pencarian matrial ,2.0,2025-02-14
monitoring group komplen ,3.0,9.0,Selesai,membalas chat yang masuk ke tim service ,2.0,2025-02-14
gambar 3d ,,9.0,Progres,gambar ruang admin di tsp,2.0,2025-02-14
pembuatan RAB,,9.0,Progres,pembuatan RAB untuk ruang admin,2.0,2025-02-14
pengecekan area gudang,1.0,9.0,Selesai,masih ada beberapa yang bocor dan akan di perbaikin oleh vendor ,2.0,2025-02-14
Update data spredshet,3.0,9.0,Selesai,"jobdesk Harian,data maintenance",2.0,2025-02-14
backup Kantor Kemitran cs,3.0,17.0,Selesai,Tim CS tidak masuk karena Sakit,2.0,2025-02-14
backup Kantor Kemitran cs,3.0,17.0,Selesai,Tim CS tidak masuk karena Sakit,2.0,2025-02-14
backup Kantor Kemitran cs,3.0,17.0,Selesai,Tim CS tidak masuk karena Sakit,2.0,2025-02-14
backup Kantor Kemitran cs,3.0,17.0,Selesai,Tim CS tidak masuk karena Sakit,2.0,2025-02-14
backup Kantor Kemitran cs,3.0,17.0,Selesai,Tim CS tidak masuk karena Sakit,2.0,2025-02-14
backup Kantor Kemitran cs,3.0,17.0,Selesai,Tim CS tidak masuk karena Sakit,2.0,2025-02-14
backup Kantor Kemitran cs,3.0,17.0,Selesai,Tim CS tidak masuk karena Sakit,2.0,2025-02-14
backup Kantor Kemitran cs,3.0,17.0,Selesai,Tim CS tidak masuk karena Sakit,2.0,2025-02-14
backup Kantor Kemitran cs,3.0,17.0,Selesai,Tim CS tidak masuk karena Sakit,2.0,2025-02-14
perbaikan mesin,3.0,2.0,Selesai,perbaikan puli yg kendor dimesin F DKASSET 1034,2.0,2025-02-14
